x_V,y_V,RA_V,Dec_V,V_mag,B_mag,B_minus_V,dist_pix,FWHM_V,FWHM_B,r_V,r_B,x_ast,y_ast,panel,pair,V_gaia_approx,B_minus_V_gaia_approx
"1976,75","2226,23","292,37","44,2156","1,9361","1,36718","-0,5689199999999999","2,1446211786701315","8,95497","10,2061","0,971137","0,983363","1976,75","437,77",P02,P02_V + P02_B,"13,088538794555664","1,2240066528564455"
"927,064","2449,4","292,436","44,3762","1,94046","1,50298","-0,4374800000000001","2,2025521560229167","7,97643","9,45788","0,95239","0,931993","927,064","214,5999999999999",P02,P02_V + P02_B,"13,092898794555664","1,3554466528564453"
"329,642","1431,8","292,224","44,4814","1,94301","1,11363","-0,82938","2,272602252925036","8,67128","9,3691","0,858849","0,999991","329,642","1232,2",P02,P02_V + P02_B,"13,095448794555663","0,9635466528564454"
"820,465","489,209","292,011","44,416","1,95437","0,842272","-1,112098","2,1771035804480894","8,75677","10,646","0,930581","0,854744","820,465","2174,791",P02,P02_V + P02_B,"13,106808794555665","0,6808286528564453"
"84,8229","1784,04","292,305","44,5154","1,9773","1,29378","-0,6835200000000001","2,27936415695253","7,92866","9,17184","0,996024","0,988887","84,8229","879,96",P02,P02_V + P02_B,"13,129738794555664","1,1094066528564452"
"3015,95","2434,35","292,397","44,0513","1,99653","1,18281","-0,81372","2,0920086041886856","7,45487","9,04183","0,992219","0,972915","3015,95","229,6500000000001",P02,P02_V + P02_B,"13,148968794555664","0,9792066528564454"
"2461,33","983,201","292,092","44,1548","2,00264","1,41867","-0,5839699999999999","2,1886580363318835","9,41966","10,7617","0,965829","0,983212","2461,33","1680,799",P02,P02_V + P02_B,"13,155078794555664","1,2089566528564455"
"2353,17","1773,56","292,265","44,1624","2,01089","1,40802","-0,6028699999999998","2,1356497840234785","9,47705","10,5897","0,945074","0,999958","2353,17","890,44",P02,P02_V + P02_B,"13,163328794555664","1,1900566528564456"
"180,455","2605,06","292,483","44,4905","2,02394","1,23716","-0,78678","2,290282951951534","9,48802","10,8901","0,778441","0,810836","180,455","58,940000000000055",P02,P02_V + P02_B,"13,176378794555664","1,0061466528564453"
"1883,34","1883,37","292,297","44,2342","2,06068","1,09234","-0,96834","2,211990054227009","9,91719","11,2227","0,987743","0,987028","1883,34","780,6300000000001",P02,P02_V + P02_B,"13,213118794555664","0,8245866528564454"
"1104,44","2109,99","292,359","44,3527","2,07775","1,12996","-0,94779","2,3062740513648183","8,96068","10,3917","0,940072","0,927184","1104,44","554,0100000000002",P02,P02_V + P02_B,"13,230188794555664","0,8451366528564453"
"1602,08","1612,41","292,242","44,2812","2,10252","1,90888","-0,1936400000000002","2,213820227570475","10,5069","11,5543","0,968059","0,975938","1602,08","1051,59",P02,P02_V + P02_B,"13,254958794555664","1,5992866528564451"
"2510,23","229,841","291,927","44,1558","2,12818","1,60278","-0,5253999999999999","2,052822690833258","8,48093","9,54169","0,890919","0,949189","2510,23","2434,159",P02,P02_V + P02_B,"13,280618794555664","1,2675266528564455"
"131,096","1073,06","292,149","44,5166","2,13511","1,2967","-0,8384100000000001","2,268997355661748","8,42862","9,79316","0,914198","0,917516","131,096","1590,94",P02,P02_V + P02_B,"13,287548794555665","0,9545166528564453"
"2746,57","1022,11","292,096","44,11","2,13974","1,19756","-0,9421800000000002","2,257299271253153","8,69602","10,36","0,952957","0,927705","2746,57","1641,8899999999999",P02,P02_V + P02_B,"13,292178794555664","0,8507466528564451"
"2523,88","1297,67","292,159","44,1414","2,15679","1,32753","-0,8292599999999999","2,2033610689126943","9,22333","10,9549","0,999904","0,945224","2523,88","1366,33",P02,P02_V + P02_B,"13,309228794555665","0,9636666528564455"
"1841,41","1680,71","292,253","44,2432","2,16403","1,15904","-1,0049899999999998","2,229910312097785","10,3448","11,5608","0,992133","0,972151","1841,41","983,29",P02,P02_V + P02_B,"13,316468794555664","0,7879366528564455"
"1694,33","200,49","291,934","44,2832","2,16943","1,49769","-0,6717400000000002","2,095630931247221","9,51752","10,7178","0,817471","0,887522","1694,33","2463,51",P02,P02_V + P02_B,"13,321868794555664","1,1211866528564451"
"3345,24","88,3442","291,884","44,0273","2,18388","1,27866","-0,90522","2,092690232690949","9,26759","9,81752","0,784103","0,999999","3345,24","2575,6558",P02,P02_V + P02_B,"13,336318794555664","0,8877066528564453"
"3304,89","574,13","291,99","44,0282","2,18507","1,38987","-0,7952000000000001","2,1209999999999662","7,74637","9,09621","0,941777","0,987439","3304,89","2089,87",P02,P02_V + P02_B,"13,337508794555664","0,9977266528564452"
"1045,17","448,731","291,998","44,3814","2,18942","1,71785","-0,47157","2,12243280223426","9,71922","10,843","0,814219","0,853506","1045,17","2215,2690000000002",P02,P02_V + P02_B,"13,341858794555664","1,3213566528564453"
"1102,49","2175,48","292,373","44,3523","2,20019","1,35395","-0,8462400000000001","2,27431308310882","8,41086","10,2526","0,996118","0,937346","1102,49","488,52",P02,P02_V + P02_B,"13,352628794555663","0,9466866528564453"
"2370,16","2313,82","292,382","44,1533","2,23302","1,21204","-1,0209799999999998","2,1302582003131976","8,33022","9,53587","0,929657","0,968819","2370,16","350,17999999999984",P02,P02_V + P02_B,"13,385458794555664","0,7719466528564456"
"2729,74","1992,87","292,306","44,1012","2,23738","1,26014","-0,97724","2,137896162118241","8,31653","9,71247","0,916692","0,94982","2729,74","671,1300000000001",P02,P02_V + P02_B,"13,389818794555664","0,8156866528564454"
"483,002","2138,55","292,376","44,4491","2,24231","1,3376","-0,90471","2,2974605546123823","7,95463","9,34037","0,940762","0,942093","483,002","525,4499999999998",P02,P02_V + P02_B,"13,394748794555664","0,8882166528564454"
"982,97","2139,87","292,368","44,3713","2,24702","1,34567","-0,90135","2,307268731638936","8,35542","9,84663","0,999826","0,9697","982,97","524,1300000000001",P02,P02_V + P02_B,"13,399458794555663","0,8915766528564454"
"574,529","1240,1","292,178","44,4456","2,26401","1,44547","-0,8185399999999998","2,2672320128297407","9,08935","10,3908","0,871867","0,877124","574,529","1423,9",P02,P02_V + P02_B,"13,416448794555663","0,9743866528564455"
"2129,76","1148,48","292,133","44,2045","2,26567","1,26304","-1,00263","2,2772790781983256","10,4715","11,3885","0,975265","0,999608","2129,76","1515,52",P02,P02_V + P02_B,"13,418108794555664","0,7902966528564455"
"2060,89","2416,49","292,409","44,2002","2,27564","1,79032","-0,4853200000000002","2,084706214314113","8,42488","9,41901","0,951199","0,975971","2060,89","247,51000000000022",P02,P02_V + P02_B,"13,428078794555663","1,3076066528564452"
"1626,46","986,31","292,106","44,2848","2,29338","1,2426","-1,05078","2,260997346305321","10,9575","11,8386","0,911301","0,953895","1626,46","1677,69",P02,P02_V + P02_B,"13,445818794555663","0,7421466528564453"
"220,59","769,488","292,081","44,5061","2,30408","1,50571","-0,7983699999999998","2,209854746357791","8,70823","9,88729","0,879158","0,923122","220,59","1894,512",P02,P02_V + P02_B,"13,456518794555663","0,9945566528564456"
"824,632","10,7514","291,906","44,4207","2,30636","1,62365","-0,6827100000000002","1,9530666729274868","8,78885","9,95028","0,863343","0,908188","824,632","2653,2486",P02,P02_V + P02_B,"13,458798794555664","1,1102166528564452"
"2674,38","2247,02","292,362","44,1067","2,318","1,44273","-0,87527","2,0859769893267828","7,55403","9,43663","0,984953","0,948005","2674,38","416,98",P02,P02_V + P02_B,"13,470438794555664","0,9176566528564454"
"1039,95","785,148","292,072","44,3784","2,32595","1,85384","-0,4721100000000002","2,185425359054848","10,3911","11,1913","0,806442","0,903965","1039,95","1878,8519999999999",P02,P02_V + P02_B,"13,478388794555665","1,3208166528564451"
"555,234","106,768","291,931","44,4616","2,35084","1,54193","-0,8089099999999998","1,972686746546435","8,60924","9,75638","0,911367","0,944393","555,234","2557,232",P02,P02_V + P02_B,"13,503278794555664","0,9840166528564456"
"747,45","1545,38","292,242","44,4151","2,38789","1,49843","-0,8894600000000001","2,324923439599841","9,53601","10,5842","0,875901","0,904789","747,45","1118,62",P02,P02_V + P02_B,"13,540328794555665","0,9034666528564452"
"2418,3","232,494","291,929","44,1701","2,39098","1,75223","-0,6387499999999999","2,0500607308077234","8,59706","9,85915","0,888743","0,94091","2418,3","2431,506",P02,P02_V + P02_B,"13,543418794555663","1,1541766528564454"
"784,959","527,855","292,02","44,421","2,39665","1,41412","-0,98253","2,163958641009577","9,6307","10,5203","0,782908","0,864321","784,959","2136,145",P02,P02_V + P02_B,"13,549088794555665","0,8103966528564454"
"2814,93","2172,82","292,344","44,0857","2,40173","1,66704","-0,7346900000000001","2,0883725721240785","7,54337","9,1188","0,984088","0,99073","2814,93","491,17999999999984",P02,P02_V + P02_B,"13,554168794555665","1,0582366528564453"
"1316,95","1730,46","292,273","44,3242","2,40202","2,0481","-0,35392","2,2138202275704617","10,1886","11,2776","0,956693","0,94012","1316,95","933,54",P02,P02_V + P02_B,"13,554458794555664","1,4390066528564454"
"1345,91","1667,05","292,259","44,3205","2,40714","1,93222","-0,47492","2,210972636646644","10,4053","11,4374","0,98651","0,986124","1345,91","996,95",P02,P02_V + P02_B,"13,559578794555664","1,3180066528564454"
"2699,15","634,135","292,012","44,1218","2,41201","1,43832","-0,97369","2,210108820850257","8,54066","9,7919","0,920197","0,987633","2699,15","2029,865",P02,P02_V + P02_B,"13,564448794555664","0,8192366528564453"
"1830,08","37,9549","291,896","44,2638","2,42229","1,55298","-0,8693099999999998","2,1049182430678965","10,4169","11,0747","0,805779","0,895381","1830,08","2626,0451",P02,P02_V + P02_B,"13,574728794555664","0,9236166528564456"
"973,085","469,42","292,004","44,3924","2,42799","1,7747","-0,6532899999999999","2,0836914358896923","9,49378","10,9343","0,825791","0,853008","973,085","2194,58",P02,P02_V + P02_B,"13,580428794555663","1,1396366528564454"
"137,299","1004,21","292,134","44,5164","2,43273","1,52536","-0,9073699999999998","2,27764988529843","8,5221","9,88887","0,909402","0,917587","137,299","1659,79",P02,P02_V + P02_B,"13,585168794555663","0,8855566528564456"
"597,56","1518,22","292,239","44,4387","2,43789","1,57747","-0,86042","2,284501915079072","8,43273","10,3154","0,999973","0,881273","597,56","1145,78",P02,P02_V + P02_B,"13,590328794555663","0,9325066528564454"
"856,587","1045,36","292,131","44,4039","2,44941","2,3885","-0,0609099999999998","2,179474477941717","10,0502","10,3068","0,820111","0,999958","856,587","1618,64",P02,P02_V + P02_B,"13,601848794555664","1,7320166528564456"
"2767,7","1657,88","292,233","44,0992","2,44954","1,85998","-0,5895599999999999","2,1910043359155336","8,2797","9,96778","0,991307","0,952496","2767,7","1006,1199999999999",P02,P02_V + P02_B,"13,601978794555663","1,2033666528564455"
"2574,95","367,424","291,956","44,1442","2,4599","1,89685","-0,5630500000000003","2,0548987809622097","8,36254","9,89284","0,896937","0,918186","2574,95","2296,576",P02,P02_V + P02_B,"13,612338794555665","1,229876652856445"
"807,716","1852,88","292,308","44,402","2,46387","1,54447","-0,9194","2,3477821449190497","9,0493","10,1524","0,895168","0,923007","807,716","811,1199999999999",P02,P02_V + P02_B,"13,616308794555664","0,8735266528564454"
"3260,1","1569,53","292,206","44,0236","2,467","1,47981","-0,98719","2,19986363213716","7,38073","9,13923","0,999586","0,958626","3260,1","1094,47",P02,P02_V + P02_B,"13,619438794555665","0,8057366528564454"
"2175,5","1689,26","292,25","44,191","2,48697","2,33248","-0,15449","2,123605424743371","9,90745","11,2992","0,982052","0,95509","2175,5","974,74",P02,P02_V + P02_B,"13,639408794555663","1,6384366528564454"
"1097,56","2267,25","292,393","44,3519","2,4907","1,68562","-0,80508","2,232711356176635","8,29044","9,85411","0,996144","0,963055","1097,56","396,75",P02,P02_V + P02_B,"13,643138794555664","0,9878466528564454"
"3372,1","2171,82","292,334","43,999","2,50293","1,70422","-0,79871","2,119669785603637","7,78083","9,17046","0,944872","0,981831","3372,1","492,17999999999984",P02,P02_V + P02_B,"13,655368794555663","0,9942166528564453"
"329,453","8,85755","291,914","44,4978","2,50385","1,68365","-0,8201999999999998","1,8871057821171608","8,87545","9,75535","0,95063","0,968795","329,453","2655,14245",P02,P02_V + P02_B,"13,656288794555664","0,9727266528564456"
"1141,24","1518,18","292,23","44,3541","2,50572","1,58562","-0,9201","2,3204525420703632","10,3575","10,9862","0,931494","0,999704","1141,24","1145,82",P02,P02_V + P02_B,"13,658158794555664","0,8728266528564453"
"2543,65","1306,44","292,161","44,1382","2,52298","1,49594","-1,02704","2,316570741419255","9,35371","10,7433","0,96182","0,979048","2543,65","1357,56",P02,P02_V + P02_B,"13,675418794555664","0,7658866528564454"
"1310,59","561,715","292,019","44,3388","2,53868","2,28037","-0,2583099999999998","2,10801233392981","10,4474","11,121","0,805436","0,909812","1310,59","2102,285",P02,P02_V + P02_B,"13,691118794555663","1,5346166528564456"
"857,011","1442,7","292,218","44,3992","2,54694","2,05007","-0,4968700000000003","2,214686433786996","9,81144","10,979","0,88422","0,916651","857,011","1221,3",P02,P02_V + P02_B,"13,699378794555663","1,296056652856445"
"502,391","2239,18","292,397","44,4449","2,55428","2,24965","-0,3046299999999999","2,2330150021887625","7,68892","9,29268","0,961993","0,914393","502,391","424,82000000000016",P02,P02_V + P02_B,"13,706718794555664","1,4882966528564454"
"1020,27","755,393","292,065","44,3818","2,56787","1,74052","-0,82735","2,214046295812285","10,3357","11,0502","0,796799","0,89998","1020,27","1908,607",P02,P02_V + P02_B,"13,720308794555663","0,9655766528564453"
"353,916","190,786","291,953","44,492","2,57224","2,30233","-0,2699099999999998","1,8994915109049724","8,42466","9,72708","0,981837","0,978846","353,916","2473,214",P02,P02_V + P02_B,"13,724678794555665","1,5230166528564455"
"2871,56","372,376","291,953","44,0979","2,58318","1,64612","-0,93706","2,1139858088454506","7,72357","9,58346","0,942756","0,922869","2871,56","2291,624",P02,P02_V + P02_B,"13,735618794555664","0,8558666528564454"
"2368,85","2644,25","292,454","44,1495","2,59661","1,73548","-0,8611300000000002","2,120495225177532","7,82097","9,10876","0,927844","0,972162","2368,85","19,75",P02,P02_V + P02_B,"13,749048794555664","0,9317966528564452"
"2433,69","261,883","291,936","44,1673","2,60242","1,78246","-0,81996","2,0866681576139303","8,40571","9,59521","0,890793","0,959253","2433,69","2402,117",P02,P02_V + P02_B,"13,754858794555664","0,9729666528564453"
"1384,36","2005,54","292,332","44,3104","2,60441","2,06988","-0,5345300000000002","2,2480435938833705","9,39746","10,7703","0,990426","0,946057","1384,36","658,46",P02,P02_V + P02_B,"13,756848794555664","1,2583966528564452"
"3008,86","1103,93","292,109","44,0682","2,61138","2,17813","-0,4332500000000001","2,1672332592502217","7,82704","9,74972","0,997715","0,914875","3008,86","1560,07",P02,P02_V + P02_B,"13,763818794555664","1,3596766528564452"
"3284,2","1154,34","292,116","44,0247","2,61149","2,09313","-0,5183599999999999","2,1856349191939004","7,50098","9,15081","0,980228","0,999871","3284,2","1509,66",P02,P02_V + P02_B,"13,763928794555664","1,2745666528564454"
"3299,46","1614,28","292,215","44,017","2,61739","2,21767","-0,3997199999999998","2,1295304646798874","7,666","8,86811","0,934536","0,99986","3299,46","1049,72",P02,P02_V + P02_B,"13,769828794555664","1,3932066528564455"
"2736,65","752,617","292,037","44,1146","2,62247","2,2691","-0,3533699999999999","2,125725523203728","8,48986","9,61162","0,95156","0,965435","2736,65","1911,383",P02,P02_V + P02_B,"13,774908794555664","1,4395566528564454"
"938,147","1648,43","292,261","44,3841","2,63033","1,68771","-0,9426199999999998","2,3085928614634006","9,75961","10,8015","0,912501","0,907679","938,147","1015,5699999999999",P02,P02_V + P02_B,"13,782768794555665","0,8503066528564456"
"3164,33","1893,66","292,278","44,0347","2,67685","1,65686","-1,01999","2,1676023620583176","7,46754","9,19708","0,997913","0,945225","3164,33","770,3399999999999",P02,P02_V + P02_B,"13,829288794555664","0,7729366528564454"
"2935,31","284,061","291,933","44,089","2,67793","2,17768","-0,5002499999999999","2,006091722728525","7,57572","8,94953","0,99211","0,99829","2935,31","2379,939",P02,P02_V + P02_B,"13,830368794555664","1,2926766528564455"
"3408,38","1425,31","292,172","44,0022","2,68427","1,9557","-0,7285700000000002","2,2119900542270514","7,30673","8,90508","0,977498","0,999783","3408,38","1238,69",P02,P02_V + P02_B,"13,836708794555664","1,0643566528564452"
"2109,54","542,566","292,002","44,2146","2,69958","1,78063","-0,9189500000000002","2,237083145526828","9,78645","10,7579","0,870245","0,949138","2109,54","2121,434",P02,P02_V + P02_B,"13,852018794555665","0,8739766528564452"
